"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Male","Postgrad",88
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Female","No qualification",354
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Female"," Cert III/IV",84
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Female","Dip/Ad-dip",24
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Female","Bachelor",8
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Male","No qualification",8141
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Male"," Cert III/IV",2019
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Male","Dip/Ad-dip",350
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Male","Bachelor",272
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Male","Postgrad",30
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Female","No qualification",418
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Female"," Cert III/IV",85
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Female","Dip/Ad-dip",23
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Male","No qualification",5418
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Male"," Cert III/IV",1390
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Male","Dip/Ad-dip",169
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Male","Bachelor",141
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Male","Postgrad",16
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Female","No qualification",182
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Female"," Cert III/IV",19
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Female","Dip/Ad-dip",7
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Forklift Drivers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Male","No qualification",691
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Male"," Cert III/IV",160
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Male","Dip/Ad-dip",17
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Male","Bachelor",15
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Female","No qualification",15
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Female"," Cert III/IV",5
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Male","No qualification",993
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Male"," Cert III/IV",514
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Male","Dip/Ad-dip",126
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Male","Bachelor",115
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Male","Postgrad",26
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Female","No qualification",91
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Female"," Cert III/IV",61
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Female","Dip/Ad-dip",40
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Female","Bachelor",42
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","25-34","Female","Postgrad",4
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Male","No qualification",999
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Male"," Cert III/IV",477
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Male","Dip/Ad-dip",131
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Male","Bachelor",80
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Male","Postgrad",12
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Female","No qualification",102
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Female"," Cert III/IV",39
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Female","Dip/Ad-dip",40
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Female","Bachelor",24
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","35-44","Female","Postgrad",4
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Male","No qualification",1146
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Male"," Cert III/IV",615
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Male","Dip/Ad-dip",115
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Male","Bachelor",56
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Male","Postgrad",9
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Female","No qualification",92
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Female"," Cert III/IV",29
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Female","Dip/Ad-dip",22
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Female","Bachelor",11
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","45-54","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Male","No qualification",746
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Male"," Cert III/IV",398
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Male","Dip/Ad-dip",50
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Male","Bachelor",33
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Male","Postgrad",3
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Female","No qualification",43
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Female"," Cert III/IV",19
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Female","Dip/Ad-dip",11
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Female","Bachelor",3
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Male","No qualification",137
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Male"," Cert III/IV",64
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Male","Dip/Ad-dip",7
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Male","Bachelor",5
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Female","No qualification",5
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Other Mobile Plant Operators","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Male","No qualification",668
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Male"," Cert III/IV",243
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Male","Dip/Ad-dip",149
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Male","Bachelor",122
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Male","Postgrad",43
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Female","No qualification",73
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Female"," Cert III/IV",16
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Female","Dip/Ad-dip",8
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Female","Bachelor",14
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","25-34","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Male","No qualification",959
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Male"," Cert III/IV",369
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Male","Dip/Ad-dip",102
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Male","Bachelor",113
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Male","Postgrad",40
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Female","No qualification",126
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Female"," Cert III/IV",36
"Persons Place of Usual Residence","Not attending","Road and Rail Drivers, nfd","35-44","Female","Dip/Ad-dip",15
